clique number, clique size,pagerank with weight,highesnode, pagerank without weight ,highesnode ,eigen with weight,highesnode, eigen without weight,highesnode,degree,highesnode
1989,14,0.000571052406922,467,0.000557941719581,467,1.50378140334e-07,490,9.383296177e-05,459,88.7142857143,467,
1990,14,0.000590228357651,467,0.000613063492242,467,1.18075644168e-07,361,8.18496483311e-05,361,98.2857142857,467,
1991,14,0.000613381615616,467,0.000651109064799,399,1.53729069238e-07,361,9.54918665657e-05,361,97.5,467,
1992,14,0.000603916910595,467,0.000652964655672,399,1.60902903047e-07,361,0.000100151701898,361,97.3571428571,467,
1993,14,0.000285057663327,604,0.000255988000608,593,4.39172489779e-10,612,8.73778141166e-07,612,23.4285714286,582,
1994,14,0.00041549085441,1238,0.000398677639273,1238,5.32354290033e-08,1238,2.0088502762e-05,1238,84.0714285714,1238,
1995,14,0.000431004358611,1238,0.000412264322508,1238,5.42459857672e-08,1238,2.04705246922e-05,1238,86.7857142857,1238,
1996,14,0.00039784477861,1306,0.000373418066725,1419,5.14666753886e-08,1419,1.94065789212e-05,1419,78.2142857143,1419,
1997,14,0.000380062937443,1757,0.000388393411364,1757,9.44615100979e-07,1757,0.000152305047816,1757,125.785714286,1757,
1998,14,0.000460330075448,1620,0.000473196065083,1620,3.772555142e-06,1322,0.000321270937349,1322,154.285714286,1620,
1999,14,0.000523503828347,1620,0.000528554146188,1620,3.52767957414e-06,1791,0.000314560261905,1620,174.357142857,1620,
2000,14,0.000456762978516,1620,0.000453793679813,1313,2.4104076568e-06,1313,0.00022563543353,1620,150.214285714,1620,
2001,14,0.00049139989926,1844,0.000504215780174,1844,2.29758131086e-06,1620,0.00026049287454,1135,164.571428571,1844,
2002,14,0.000485817539376,1844,0.00047419777495,1844,1.34444638858e-06,1844,0.000195977528168,1844,160.0,1844,
2003,14,0.000504728424499,1844,0.000497947249435,1844,4.75510766949e-06,1547,0.000320948204527,1620,167.142857143,1844,
2004,14,0.000502587136569,1844,0.000487684166442,1844,1.89767580674e-06,1620,0.000220890451249,1620,165.857142857,1844,
2005,14,0.000498938659112,1844,0.000480244777818,1844,1.28780807168e-06,1844,0.000200410350884,1844,164.214285714,1844,
2006,14,0.000390772597575,1740,0.000376181773646,1740,4.67589551824e-08,1740,1.9224975799e-05,1740,73.5,1740,
2007,14,0.000373028549214,1740,0.000357252927615,1740,4.52564221775e-08,1740,1.88917512642e-05,1740,69.7857142857,1740,
2008,14,0.0003777811067,1740,0.000366587480522,1740,4.59750586853e-08,1740,1.91235480784e-05,1740,71.7142857143,1740,
2009,14,0.000375151926547,1740,0.000357908410442,1740,4.54734813098e-08,1740,1.8922069989e-05,1740,70.0714285714,1740,
2010,14,0.000298864388943,1793,0.000264878316944,1507,2.74672517586e-08,1690,1.31542806682e-05,1507,32.7857142857,1507,
2011,14,0.000386401209293,1844,0.000380764908721,1844,9.14084170252e-07,1844,0.00015478321832,1844,126.214285714,1844,
2012,14,0.000343535682062,2003,0.000366217537688,2003,0.00529377843796,2003,0.0297960868466,2003,85.7142857143,2003,
2013,14,0.000345930419554,2494,0.000365694491246,2494,0.783548898047,2458,0.759737546228,2458,183.357142857,2494,
2014,14,0.000379874415308,2337,0.000389978616695,2494,0.0549208262822,2494,0.115563852249,2494,129.214285714,2494,
2015,14,0.000406039082049,2337,0.000413912937835,2494,0.0552675001354,2494,0.118048443662,2494,137.142857143,2494,
2016,14,0.000329183451072,2416,0.000326887538012,2551,0.825927917192,2416,0.768404389048,2416,171.714285714,2416,
2017,14,0.00032820738145,2540,0.000329905506806,2511,0.818424028979,2540,0.764610984986,2540,172.428571429,2511,
2018,14,0.00034260675505,2560,0.000345219886832,2560,0.84483841284,2540,0.791086481035,2540,180.5,2560,
2019,14,0.000348609567123,2560,0.000344709386441,2560,0.865173535403,2553,0.800107414114,2553,181.285714286,2560,
2020,14,0.000312567113382,2337,0.000310491674717,2337,0.00826670152024,2337,0.0421999833093,2337,94.0714285714,2337,
2021,14,0.000330218773226,2540,0.000327472327722,2551,0.825867032048,2540,0.767577824702,2540,172.0,2551,
2022,14,0.000346057809228,2560,0.000343221400495,2560,0.861065170308,2540,0.79549372554,2540,180.214285714,2560,
2023,14,0.000347540336617,2560,0.000341925991023,2560,0.871781731307,2553,0.800164777488,2553,179.928571429,2560,
2024,14,0.000512666113084,3047,0.000421675767119,3047,5.40077787888e-10,3047,8.00669055159e-07,3047,76.1428571429,3047,
2025,14,0.000429280592383,3176,0.000408718739862,3036,6.3988601942e-11,3024,2.6942160425e-07,3176,86.7142857143,3036,
2026,14,0.000545505758865,3235,0.000458823089061,3235,1.15304242498e-10,3146,3.8007267159e-07,3146,82.8571428571,3235,
2027,14,0.000531974385525,3235,0.00044611512969,3235,1.13334211568e-10,3146,3.7449015951e-07,3146,80.5714285714,3235,
2028,14,0.000437122829094,3370,0.000398681031236,3370,6.58659630897e-11,3370,2.70785839952e-07,3370,86.1428571429,3370,
2029,14,0.000434070597133,3370,0.000399939323852,3370,6.5694243095e-11,3370,2.71022752524e-07,3370,86.2857142857,3370,
2030,14,0.000421085520554,3370,0.000386212431906,3370,6.43188510682e-11,3370,2.66686179555e-07,3370,83.2142857143,3370,
2031,14,0.000442415659058,2788,0.000426387942886,2788,6.52636332473e-11,2788,2.7458631319e-07,2788,90.6428571429,2788,
2032,14,0.000533070920133,3047,0.00049642604811,3047,3.59138085275e-10,3047,5.84428655369e-07,3047,87.8571428571,3047,
2033,14,0.000552503688215,3047,0.000509284753857,3047,3.64238674476e-10,3047,6.01084195696e-07,3047,90.5,3047,
2034,14,0.000559752252091,3047,0.000492434982405,3047,3.73174196134e-10,3047,6.0352397194e-07,3047,88.3571428571,3047,
2035,14,0.000580230164791,3047,0.000516094249986,3047,3.74547762088e-10,3047,6.10740780495e-07,3047,92.4285714286,3047,
2036,14,0.000585600860956,3765,0.000583537279693,3765,4.68425690578e-11,3443,8.72068358348e-08,3574,61.1428571429,3765,
2037,15,0.000403535739775,1238,0.00038962567547,1238,5.22939153051e-08,1238,2.00210638579e-05,1238,82.0,1238,
2038,15,0.000412327336613,1196,0.000393489586769,1068,5.30397633709e-08,1196,2.00658385028e-05,1196,82.9333333333,1068,
2039,15,0.000316067831619,1725,0.000344542875709,1725,1.40145107446e-06,1135,0.000223795184275,1135,105.666666667,1725,
2040,15,0.00046094176587,1620,0.000465849008801,1620,2.08185978715e-06,1620,0.000245859129336,1135,154.0,1620,
2041,15,0.000440522233947,1757,0.000453881853616,1757,1.80169835737e-06,1337,0.000198236811476,1337,148.4,1757,
2042,15,0.000447118612614,1757,0.000459445758096,1757,1.82516612375e-06,1337,0.000201158123728,1337,150.733333333,1757,
2043,15,0.000542351106158,1620,0.000531364322424,1620,3.28453121694e-06,1791,0.000284639339098,1620,178.466666667,1620,
2044,15,0.000537811349762,1620,0.000526392160656,1620,2.80679185261e-06,1791,0.000262754134703,1620,176.8,1620,
2045,15,0.000541230812792,1844,0.000527883876405,1844,3.73501554194e-06,1313,0.000299131984291,1620,177.8,1844,
2046,15,0.000521819265715,1844,0.000536710645758,1844,2.62443511643e-06,1313,0.000258057434602,1313,177.333333333,1844,
2047,15,0.000501409263251,1844,0.000500639299522,1844,1.55789135447e-06,1135,0.000234759676964,1135,166.933333333,1844,
2048,15,0.000500469152928,1844,0.000491921120886,1844,2.01754017838e-06,1620,0.000260147672384,1620,165.666666667,1844,
2049,15,0.00049478041458,1844,0.000487111182076,1844,2.07887782169e-06,1313,0.000259475177463,1250,163.866666667,1844,
2050,15,0.000457862367165,1844,0.000447713510703,1844,1.25197537765e-06,1844,0.000183665511008,1844,150.2,1844,
2051,15,0.000462358553072,1844,0.000457698971452,1844,1.14121251333e-06,1844,0.000185165005841,1844,153.466666667,1844,
2052,15,0.00055416612615,1844,0.000538182546905,1844,2.63556145688e-06,1620,0.000265540608758,1620,182.8,1844,
2053,15,0.000466117670161,1844,0.000457873320748,1844,1.22809680365e-06,1844,0.000194541812617,1844,155.066666667,1844,
2054,15,0.000515779950753,1844,0.000508752886828,1844,4.58220191233e-06,1547,0.00031782811294,1620,170.733333333,1844,
2055,15,0.000554922877784,1844,0.000537431813118,1844,2.64646841108e-06,1620,0.000264550793417,1620,183.133333333,1844,
2056,15,0.000513028377022,1844,0.000493861759298,1844,1.93509475951e-06,1620,0.000226764708663,1620,168.866666667,1844,
2057,15,0.000307733281798,1793,0.000271214023632,1507,2.81429825612e-08,1690,1.33752368509e-05,1332,33.8,1507,
2058,15,0.000328659266667,2220,0.000331220926486,2220,0.80474827577,2458,0.754940409305,2220,172.133333333,2220,
2059,15,0.00040330506409,2337,0.00041047847312,2494,0.0500268105494,2494,0.105985289199,2494,134.533333333,2494,
2060,15,0.000449440163942,2337,0.000438509994676,2337,0.0146002474151,2337,0.0627333021735,2245,137.6,2337,
2061,15,0.000456624271454,2337,0.000444559976711,2337,0.0151601168898,2337,0.0642595906376,2245,139.866666667,2337,
2062,15,0.000416508332215,2337,0.000401848732279,2337,0.0135014346898,2337,0.0584816658245,2337,127.6,2337,
2063,15,0.000448297555475,2337,0.000447587586444,2494,0.0527505122958,2494,0.114282762652,2494,147.666666667,2494,
2064,15,0.000359692394701,2220,0.000367283071204,2220,0.843322111419,2160,0.7912994383,2220,187.266666667,2220,
2065,15,0.000410690662109,2337,0.000422495604165,2494,0.0980614511357,2300,0.166690573171,2300,146.133333333,2494,
2066,15,0.000328750983679,2560,0.000329898388792,2560,0.810999609596,2540,0.763822921258,2540,172.666666667,2560,
2067,15,0.000336485806482,2560,0.000336150249772,2560,0.831478716218,2553,0.777762202957,2553,176.133333333,2560,
2068,15,0.000338312417787,2458,0.000334313164286,2458,0.848364988882,2458,0.783948233392,2458,176.066666667,2458,
2069,15,0.000346125822436,2560,0.000341232070851,2560,0.86683623429,2553,0.797515551108,2553,179.4,2560,
2070,15,0.000432997657621,2337,0.000427599028523,2494,0.0527359953118,2494,0.113813923995,2494,142.666666667,2494,
2071,15,0.000439423479865,2337,0.000431686440894,2494,0.0532027746995,2494,0.115588625667,2494,144.333333333,2494,
2072,15,0.000309331850018,2317,0.000284930755573,2126,0.00159849402856,2071,0.0102678340993,2071,55.0,2126,
2073,15,0.000409106731469,2337,0.000402126163069,2337,0.0135875609265,2337,0.0583621489729,2337,125.8,2337,
2074,15,0.000334606209157,2560,0.000333066802954,2560,0.836865165185,2553,0.776936614751,2553,174.4,2560,
2075,15,0.000487454757897,2788,0.000450708201108,2788,7.07618502992e-11,2788,2.86892045357e-07,2788,97.4666666667,2788,
2076,15,0.000472985868008,2788,0.000436317499232,2788,6.92514961471e-11,2788,2.82402320332e-07,2788,94.3333333333,2788,
2077,15,0.000539135181931,3047,0.000482660884532,3047,3.54869429692e-10,3047,5.96864908678e-07,3047,86.1333333333,3047,
2078,15,0.000554470275265,3047,0.000527583697466,3047,3.43665663203e-10,3047,5.72674176014e-07,3047,92.6,3047,
2079,15,0.000558894175869,3047,0.000493991475974,3047,3.56498561759e-10,3047,5.84681516142e-07,3047,88.4666666667,3047,
2080,15,0.000425202797811,2788,0.000413063939946,2788,6.35010281323e-11,2788,2.69780413914e-07,2788,87.2,2788,
2081,15,0.000447055516412,2788,0.000434349651688,2788,6.57317407997e-11,2788,2.76239595449e-07,2788,91.8,2788,
2082,15,0.000489303220027,2788,0.000452883558474,2788,7.06335643272e-11,2788,2.86838664525e-07,2788,97.6666666667,2788,
2083,15,0.000570075712534,3047,0.000502462525274,3047,3.50139094351e-10,3047,5.71854279445e-07,3047,90.2,3047,
2084,16,0.000454868072695,1620,0.000465571640564,1620,1.84263593632e-06,1620,0.000213921589804,1620,151.6875,1620,
2085,16,0.000539389751276,1757,0.000528679644309,1757,1.64385454863e-06,1546,0.000228017970965,1757,178.1875,1757,
2086,16,0.000533507922577,1757,0.000531375996899,1757,4.36278410605e-06,1313,0.000317750749842,1620,176.3125,1757,
2087,16,0.000531122739716,1620,0.000526833764799,1313,4.42856678284e-06,1273,0.000315827270268,1620,175.8125,1620,
2088,16,0.000515346707058,1620,0.000513375444518,1620,3.20457129143e-06,1791,0.000278501052284,1620,170.8125,1620,
2089,16,0.000385379084413,1740,0.000360514839382,1740,4.57442866708e-08,1740,1.8820279118e-05,1740,70.5625,1740,
2090,16,0.00037700325322,1740,0.000352629329808,1740,4.49904690892e-08,1740,1.86559872106e-05,1740,68.5,1740,
2091,16,0.000407326091165,1844,0.000416821577033,1844,9.09001627013e-07,1844,0.000162843534621,1844,137.1875,1844,
2092,16,0.000493589350382,1844,0.000496753610405,1844,2.57707395978e-06,1620,0.000251442540791,1620,164.9375,1844,
2093,16,0.000546610406413,1844,0.000533700595525,1844,4.34728885934e-06,1313,0.000318510663332,1313,180.125,1844,
2094,16,0.000496780410378,1844,0.000493587108696,1844,2.50496584918e-06,1313,0.000245889162086,1620,164.9375,1844,
2095,16,0.000514253684177,1844,0.00050512265098,1844,1.89962760952e-06,1620,0.00022696983464,1620,170.125,1844,
2096,16,0.000480904015556,1844,0.000476029692242,1844,1.89068755578e-06,1620,0.000236422531026,1620,158.9375,1844,
2097,16,0.000462310063104,1844,0.000456098317467,1844,1.15038919238e-06,1844,0.00018424645873,1844,152.375,1844,
2098,16,0.000480498207366,1844,0.000469704519546,1844,1.21691012724e-06,1844,0.000191788390787,1844,158.25,1844,
2099,16,0.000573452334599,1844,0.000560933675209,1844,2.66526260047e-06,1620,0.000271187575317,1620,190.0,1844,
2100,16,0.000398028370302,1844,0.000394010534896,1844,9.06656406276e-07,1844,0.000158358636487,1844,130.625,1844,
2101,16,0.000390074022436,1306,0.000361729628376,1419,5.05572494088e-08,1419,1.91902913579e-05,1419,75.6875,1419,
2102,16,0.000456478865848,2337,0.00043788346132,2337,0.0163467966323,2337,0.0663072356269,2245,138.875,2337,
2103,16,0.000438203817012,2337,0.000434795082871,2494,0.0511634622424,2494,0.113985972158,2494,144.125,2494,
2104,16,0.000367454217311,2337,0.000370851704213,2337,0.0100444983738,2337,0.0502546844983,2337,115.5,2337,
2105,16,0.000327155536194,2363,0.000333144402086,2363,0.800797320354,2458,0.75450962477,2363,172.3125,2363,
2106,16,0.000361617955926,2494,0.000372807911279,2494,0.84788901307,2540,0.803769559404,2540,191.1875,2494,
2107,16,0.000344860299777,2560,0.000342965880897,2560,0.856269217777,2553,0.794597230931,2553,179.9375,2560,
2108,16,0.000345907644738,2560,0.000343749417447,2560,0.86291465711,2553,0.797064514165,2553,180.1875,2560,
2109,16,0.000430838996826,2337,0.000433372712278,2494,0.0932892820918,2300,0.16018713812,2300,149.6875,2494,
2110,16,0.000441578857076,2337,0.000429496114704,2337,0.0137881903032,2337,0.0608444571992,2337,135.25,2337,
2111,16,0.000297309219382,2337,0.000297779142468,2337,0.00741196056017,2337,0.0391816726205,2337,88.75,2337,
2112,16,0.000335826428267,2458,0.000331859184175,2458,0.842801780212,2458,0.779925575499,2458,174.875,2458,
2113,16,0.00033694064165,2458,0.000334794938267,2493,0.8429624117,2458,0.781638584528,2458,176.0,2458,
2114,16,0.000461598530115,2788,0.00042426677907,2788,6.8086988416e-11,2788,2.78557764746e-07,2788,91.75,2788,
2115,16,0.00049083627832,2788,0.000452566141772,2788,7.11126438478e-11,2788,2.8768683945e-07,2788,98.0,2788,
2116,16,0.000542024935557,3047,0.000462280971405,3047,4.18167603194e-10,3047,7.78100422237e-07,2817,83.5,3047,
2117,16,0.000544611466936,3047,0.000485594268423,3047,4.15776508766e-10,3047,7.80808882174e-07,2817,86.125,3047,
2118,16,0.000356174173425,2668,0.000336355893021,2668,3.15741670519e-10,3202,5.29656926047e-07,3202,56.3125,2668,
2119,16,0.000484102091481,2899,0.000448898172602,2899,3.70497150776e-10,3239,4.8796123361e-07,2967,61.625,2899,
2120,17,0.000402154313943,1196,0.000384406691802,1068,5.21076447947e-08,1196,1.98055279757e-05,1196,80.7058823529,1068,
2121,17,0.000430578856876,1238,0.000409222593706,1238,5.44684700831e-08,1238,2.0393772895e-05,1238,86.4117647059,1238,
2122,17,0.000415163985934,1238,0.000394543257508,1238,5.31526153483e-08,1238,2.00363078909e-05,1238,83.1176470588,1238,
2123,17,0.000426195541517,1238,0.000405398722436,1238,5.41413219628e-08,1238,2.03085721444e-05,1238,85.5882352941,1238,
2124,17,0.000407545708464,1620,0.000426079795996,1620,2.04339210948e-06,1620,0.000244993893404,1135,136.411764706,1620,
2125,17,0.000399518873477,1757,0.000406314028265,1757,2.14213124553e-06,1337,0.000198220457354,1337,133.235294118,1757,
2126,17,0.000384148379156,883,0.000372153613918,883,4.54745666751e-08,883,1.90333056583e-05,883,71.5294117647,883,
2127,17,0.000370925088122,1740,0.000348813985683,1740,4.46813901345e-08,1740,1.87597550065e-05,1740,67.9411764706,1740,
2128,17,0.00052253496876,1844,0.000531347239709,1844,3.44505445896e-06,1313,0.000286082491178,1313,176.411764706,1844,
2129,17,0.000490222086669,1844,0.000487859906041,1844,2.01506918089e-06,1039,0.00026095189299,1039,163.882352941,1844,
2130,17,0.000533849721064,1844,0.000522421277262,1844,2.46072278359e-06,1620,0.000255237235647,1620,176.705882353,1844,
2131,17,0.000523119956666,1844,0.000508501511372,1844,1.4078606709e-06,1844,0.000214342326765,1844,172.588235294,1844,
2132,17,0.00047539155566,1844,0.000474994180047,1844,1.42314779195e-06,1135,0.000219978296613,1135,158.176470588,1844,
2133,17,0.000508914406768,1844,0.000487155693521,1844,2.00058831429e-06,1337,0.000223979048299,1337,165.823529412,1844,
2134,17,0.000536599412273,1844,0.000525002036872,1844,3.50739100135e-06,1322,0.000325410505979,1322,177.176470588,1844,
2135,17,0.000499897085727,1844,0.000492679418373,1844,1.83399264254e-06,1620,0.000221260291716,1620,165.705882353,1844,
2136,17,0.00049116104839,1844,0.000484752447094,1844,1.77785580484e-06,1620,0.000215998922393,1620,162.705882353,1844,
2137,17,0.000526431667781,1844,0.00051442649676,1844,2.52855345587e-06,1620,0.000253108419896,1620,173.411764706,1844,
2138,17,0.000386962638377,1740,0.000359555727017,1740,4.58118877239e-08,1740,1.89205962715e-05,1740,70.3529411765,1740,
2139,17,0.000308927994384,1793,0.000273555600523,1507,2.82344519157e-08,1690,1.33195605245e-05,1744,34.1176470588,1507,
2140,17,0.000309255928087,1793,0.000274562523985,1507,2.83428205604e-08,1690,1.34273845632e-05,1332,34.2941176471,1507,
2141,17,0.00037642291986,1844,0.000370192190406,1844,8.51781130664e-07,1844,0.000149150009167,1844,122.529411765,1844,
2142,17,0.000389882132886,1196,0.000375764758704,1068,5.12606133802e-08,1196,1.97675798058e-05,1196,78.6470588235,1068,
2143,17,0.00044661052063,2337,0.000433004115476,2337,0.0146469959435,2337,0.0627304619461,2245,136.294117647,2337,
2144,17,0.000354879798098,2494,0.000364974619285,2494,0.831430422461,2416,0.784401554474,2187,186.764705882,2494,
2145,17,0.000384994978017,2337,0.000384571192197,2337,0.0120295276723,2337,0.0556482017484,2337,120.529411765,2337,
2146,17,0.000341973513433,2160,0.000344951712682,2187,0.832763624657,2160,0.780567269713,2160,179.705882353,2187,
2147,17,0.000430452716523,2337,0.000412960425589,2337,0.014100307755,2337,0.0607644722244,2337,131.764705882,2337,
2148,17,0.000450979089708,2337,0.000438931579594,2337,0.0146807569139,2337,0.0644609828495,2245,138.823529412,2337,
2149,17,0.000341534739534,2494,0.000349226260072,2494,0.810077590785,2416,0.76778070214,2416,179.411764706,2494,
2150,17,0.000336605474074,2416,0.000339342658528,2560,0.836721206014,2416,0.780511672459,2416,177.0,2560,
